JP2210 R 9.4 16.0 5.5 0.0 BRK
JP2210 R 9.4 16.0 5.7 40.0 GND
JP1893 R 5.5 0.0 7.2 15.0 BRK
JP1893 R 5.5 0.0 7.9 45.0 GND
JP1877 R 9.1 21.0 5.2 0.0 BRK
JP1877 R 9.1 21.0 8.7 24.0 GND
JP1854 R 11.8 23.0 5.2 0.0 BRK
JP1854 R 11.8 23.0 11.5 27.0 GND
JP1843 R 11.6 24.0 5.2 0.0 BRK
JP1843 R 11.6 24.0 10.5 21.0 GND
JP1760 L 5.2 0.0 5.3 47.0 GND
JP1681 L 5.2 0.0 7.0 18.0 BRK
JP1681 L 5.2 0.0 2.8 42.0 GND
JP1567 L 5.2 0.0 4.7 15.0 BRK
JP1567 L 5.2 0.0 4.1 44.0 GND
JP1556 L 5.2 0.0 4.8 16.0 BRK
JP1556 L 5.2 0.0 4.6 45.0 GND
JP1521 L 5.2 0.0 5.0 16.0 BRK
JP1521 L 5.2 0.0 4.9 46.0 GND
JP1480 L 5.2 0.0 4.5 12.0 BRK
JP1480 L 5.2 0.0 4.5 44.0 GND
JP2273 L 5.2 0.0 12.5 29.0 BRK
JP12273 L 5.2 0.0 13.7 44.0 GND
